Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988
End,20/7/2009,,End,20/7/2009,,End,20/7/2009,,End,20/7/2009,,End,20/7/2009
Frequency,D,,Frequency,D,,Frequency,D,,Frequency,D,,Frequency,D
Name,MICROSOFT,,Name,APPLE,,Name,INTEL,,Name,HEWLETT-PACKARD,,Name,MOTORS LIQUIDATION
Code,719643(P),,Code,992816(P),,Code,922726(P),,Code,905277(P),,Code,905171(P)
CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$
5/11/2001,31.635,,5/11/2001,9.535,,5/11/2001,26.96,,5/11/2001,16.89,,5/11/2001,43.78
6/11/2001,32.39,,6/11/2001,9.785,,6/11/2001,28.25,,6/11/2001,19.81,,6/11/2001,43.43
7/11/2001,32.125,,7/11/2001,9.795,,7/11/2001,28.29,,7/11/2001,19.18,,7/11/2001,42.74
8/11/2001,32.21,,8/11/2001,9.355,,8/11/2001,28.28,,8/11/2001,18.35,,8/11/2001,43.75
9/11/2001,32.605,,9/11/2001,9.355,,9/11/2001,27.88,,9/11/2001,18.99,,9/11/2001,43.5
12/11/2001,32.895,,12/11/2001,9.375,,12/11/2001,28.38,,12/11/2001,19.3,,12/11/2001,42.89
13/11/2001,33.95,,13/11/2001,9.685,,13/11/2001,30.05,,13/11/2001,20.23,,13/11/2001,44.99
14/11/2001,32.975,,14/11/2001,9.805,,14/11/2001,31.32,,14/11/2001,22.08,,14/11/2001,46.03
15/11/2001,33.06,,15/11/2001,9.725,,15/11/2001,30.78,,15/11/2001,22.09,,15/11/2001,46.85
16/11/2001,32.875,,16/11/2001,9.485,,16/11/2001,30.63,,16/11/2001,21.5,,16/11/2001,47.3
19/11/2001,33.27,,19/11/2001,10,,19/11/2001,30.99,,19/11/2001,21.55,,19/11/2001,47.74
20/11/2001,32.7,,20/11/2001,9.765,,20/11/2001,29.95,,20/11/2001,20.95,,20/11/2001,46.98
21/11/2001,32.025,,21/11/2001,9.84,,21/11/2001,30.81,,21/11/2001,20.52,,21/11/2001,46.24
22/11/2001,32.025,,22/11/2001,9.84,,22/11/2001,30.81,,22/11/2001,20.52,,22/11/2001,46.24
23/11/2001,32.36,,23/11/2001,9.92,,23/11/2001,31.06,,23/11/2001,20.94,,23/11/2001,47.69
26/11/2001,32.57,,26/11/2001,10.685,,26/11/2001,31.87,,26/11/2001,21.13,,26/11/2001,48.61
27/11/2001,31.87,,27/11/2001,10.5,,27/11/2001,32.31,,27/11/2001,20.3,,27/11/2001,48.24
28/11/2001,31.4,,28/11/2001,10.265,,28/11/2001,31.76,,28/11/2001,20.17,,28/11/2001,47.6
29/11/2001,32.42,,29/11/2001,10.21,,29/11/2001,32.32,,29/11/2001,21.4,,29/11/2001,48.59
30/11/2001,32.105,,30/11/2001,10.65,,30/11/2001,32.66,,30/11/2001,21.99,,30/11/2001,49.7
3/12/2001,32.385,,3/12/2001,10.525,,3/12/2001,32.04,,3/12/2001,21.49,,3/12/2001,49.03
4/12/2001,33,,4/12/2001,11.2,,4/12/2001,32.86,,4/12/2001,22.5,,4/12/2001,49.8
5/12/2001,34.05,,5/12/2001,11.88,,5/12/2001,34.61,,5/12/2001,23.32,,5/12/2001,51.13
6/12/2001,34.325,,6/12/2001,11.39,,6/12/2001,34.16,,6/12/2001,23.33,,6/12/2001,52.78
7/12/2001,33.915,,7/12/2001,11.27,,7/12/2001,33.24,,7/12/2001,23.52,,7/12/2001,51.59
10/12/2001,33.53,,10/12/2001,11.27,,10/12/2001,32.95,,10/12/2001,23,,10/12/2001,50.34
11/12/2001,33.66,,11/12/2001,10.89,,11/12/2001,33.19,,11/12/2001,21.99,,11/12/2001,48.65
12/12/2001,33.975,,12/12/2001,10.745,,12/12/2001,34.08,,12/12/2001,21.81,,12/12/2001,48.56
13/12/2001,33.135,,13/12/2001,10.5,,13/12/2001,32.57,,13/12/2001,21.07,,13/12/2001,47.33
14/12/2001,33.72,,14/12/2001,10.195,,14/12/2001,33.27,,14/12/2001,21,,14/12/2001,47.48
17/12/2001,34.49,,17/12/2001,10.31,,17/12/2001,33.97,,17/12/2001,20.76,,17/12/2001,47.28
18/12/2001,34.635,,18/12/2001,10.505,,18/12/2001,33.81,,18/12/2001,20.5,,18/12/2001,47.63
19/12/2001,34.745,,19/12/2001,10.81,,19/12/2001,33.05,,19/12/2001,20.7,,19/12/2001,48.1
20/12/2001,33.38,,20/12/2001,10.335,,20/12/2001,31.98,,20/12/2001,20.7,,20/12/2001,48.09
21/12/2001,33.77,,21/12/2001,10.5,,21/12/2001,32.41,,21/12/2001,21,,21/12/2001,47.31
24/12/2001,33.635,,24/12/2001,10.68,,24/12/2001,32.02,,24/12/2001,20.77,,24/12/2001,47.46
25/12/2001,33.635,,25/12/2001,10.68,,25/12/2001,32.02,,25/12/2001,20.77,,25/12/2001,47.46
26/12/2001,33.84,,26/12/2001,10.745,,26/12/2001,32.29,,26/12/2001,20.9,,26/12/2001,47.7
27/12/2001,33.925,,27/12/2001,11.035,,27/12/2001,32.67,,27/12/2001,20.8,,27/12/2001,47.97
28/12/2001,33.935,,28/12/2001,11.215,,28/12/2001,32.24,,28/12/2001,20.82,,28/12/2001,48.92
31/12/2001,33.125,,31/12/2001,10.95,,31/12/2001,31.45,,31/12/2001,20.54,,31/12/2001,48.6
1/1/2002,33.125,,1/1/2002,10.95,,1/1/2002,31.45,,1/1/2002,20.54,,1/1/2002,48.6
2/1/2002,33.52,,2/1/2002,11.65,,2/1/2002,33,,2/1/2002,21.65,,2/1/2002,48.64
3/1/2002,34.615,,3/1/2002,11.79,,3/1/2002,35.52,,3/1/2002,22.96,,3/1/2002,49.35
4/1/2002,34.45,,4/1/2002,11.845,,4/1/2002,35.79,,4/1/2002,23.16,,4/1/2002,50.09
7/1/2002,34.28,,7/1/2002,11.45,,7/1/2002,35.27,,7/1/2002,23.02,,7/1/2002,50.61
8/1/2002,34.69,,8/1/2002,11.305,,8/1/2002,35.58,,8/1/2002,22.78,,8/1/2002,49.76
9/1/2002,34.355,,9/1/2002,10.825,,9/1/2002,35.36,,9/1/2002,23.46,,9/1/2002,50.24
10/1/2002,34.64,,10/1/2002,10.615,,10/1/2002,34.65,,10/1/2002,23.33,,10/1/2002,50.07
11/1/2002,34.305,,11/1/2002,10.525,,11/1/2002,34.55,,11/1/2002,22.88,,11/1/2002,49.77
14/1/2002,34.235,,14/1/2002,10.575,,14/1/2002,34.84,,14/1/2002,22.52,,14/1/2002,49.61
15/1/2002,34.775,,15/1/2002,10.85,,15/1/2002,34.68,,15/1/2002,23.08,,15/1/2002,49.96
16/1/2002,33.935,,16/1/2002,10.39,,16/1/2002,33.71,,16/1/2002,22.42,,16/1/2002,49.75
17/1/2002,34.93,,17/1/2002,11.24,,17/1/2002,34.53,,17/1/2002,23.53,,17/1/2002,50.3
18/1/2002,33.05,,18/1/2002,11.085,,18/1/2002,33.48,,18/1/2002,22.61,,18/1/2002,49.77
21/1/2002,33.05,,21/1/2002,11.085,,21/1/2002,33.48,,21/1/2002,22.61,,21/1/2002,49.77
22/1/2002,32.23,,22/1/2002,10.91,,22/1/2002,31.7,,22/1/2002,21.81,,22/1/2002,48.52
23/1/2002,31.87,,23/1/2002,11.51,,23/1/2002,32.45,,23/1/2002,22.16,,23/1/2002,48.72
24/1/2002,32.3,,24/1/2002,11.605,,24/1/2002,33.2,,24/1/2002,22.63,,24/1/2002,48.13
25/1/2002,31.9,,25/1/2002,11.625,,25/1/2002,33.68,,25/1/2002,22.47,,25/1/2002,48.48
28/1/2002,31.91,,28/1/2002,11.635,,28/1/2002,33.92,,28/1/2002,22.07,,28/1/2002,50.34
29/1/2002,31.16,,29/1/2002,11.535,,29/1/2002,32.68,,29/1/2002,20.94,,29/1/2002,49.41
30/1/2002,31.425,,30/1/2002,12.045,,30/1/2002,33.86,,30/1/2002,21.96,,30/1/2002,50.36
31/1/2002,31.855,,31/1/2002,12.36,,31/1/2002,35.04,,31/1/2002,22.11,,31/1/2002,51.14
1/2/2002,31.33,,1/2/2002,12.205,,1/2/2002,34.67,,1/2/2002,22,,1/2/2002,51.11
4/2/2002,30.56,,4/2/2002,12.675,,4/2/2002,33.98,,4/2/2002,22.04,,4/2/2002,50.27
5/2/2002,30.575,,5/2/2002,12.725,,5/2/2002,33.8,,5/2/2002,21.39,,5/2/2002,49.83
6/2/2002,30.2,,6/2/2002,12.335,,6/2/2002,32.92,,6/2/2002,20.85,,6/2/2002,48.31
7/2/2002,29.9,,7/2/2002,12.15,,7/2/2002,32.31,,7/2/2002,20.8,,7/2/2002,48.56
8/2/2002,30.325,,8/2/2002,12.015,,8/2/2002,32.52,,8/2/2002,20.4,,8/2/2002,49.85
11/2/2002,30.565,,11/2/2002,12.49,,11/2/2002,33.57,,11/2/2002,20.85,,11/2/2002,50
12/2/2002,30.07,,12/2/2002,12.355,,12/2/2002,32.97,,12/2/2002,20.77,,12/2/2002,49.57
13/2/2002,30.91,,13/2/2002,12.505,,13/2/2002,33.38,,13/2/2002,20.98,,13/2/2002,51.2
