Date,MS,Apple,Intel,HP
15/03/2006,27.36,66.23,19.92,33.89
16/03/2006,27.27,64.31,19.65,33.86
17/03/2006,27.5,64.66,19.54,34.16
20/03/2006,27.89,63.99,19.62,33.96
21/03/2006,27.74,61.81,19.78,33.54
22/03/2006,27.15,61.67,19.98,33.36
23/03/2006,26.85,60.16,19.7,33
24/03/2006,27.01,59.96,19.6,33.17
27/03/2006,27.01,59.51,19.75,33.11
28/03/2006,26.9,58.71,19.58,32.07
29/03/2006,27.02,62.33,19.82,32.72
30/03/2006,27.23,62.75,19.7,32.57
31/03/2006,27.21,62.72,19.46,32.9
3/04/2006,27.56,62.65,19.35,33.53
4/04/2006,27.64,61.17,19.3,33.69
5/04/2006,27.74,67.21,19.48,34.36
6/04/2006,27.56,71.24,19.38,34.1
7/04/2006,27.25,69.79,19.24,33.37
10/04/2006,27.29,68.67,19.36,33.1
11/04/2006,27.13,67.99,19.16,32.54
12/04/2006,27.2,66.71,19.12,32.33
13/04/2006,27.07,66.469,19.45,32.62
14/04/2006,27.07,66.469,19.45,32.62
17/04/2006,26.84,64.811,19.19,32.03
18/04/2006,27.22,66.22,19.39,33.48
19/04/2006,27.03,65.65,19.56,32.99
20/04/2006,27.03,67.63,19.45,33.81
21/04/2006,27.15,67.04,19.06,32.96
24/04/2006,27.11,65.75,18.91,32.9
25/04/2006,27.11,66.17,19.15,33.01
26/04/2006,27.1,68.15,19.49,32.8
27/04/2006,27.25,69.36,20.08,33.26
28/04/2006,24.15,70.39,19.98,32.47
1/05/2006,24.29,69.6,19.49,32.64
2/05/2006,24.01,71.62,19.59,32.32
3/05/2006,23.17,71.14,19.16,32.84
4/05/2006,23.44,71.13,19.34,33.29
5/05/2006,23.8,71.89,19.51,33.87
8/05/2006,23.73,71.89,20.11,33.79
9/05/2006,23.62,71.03,19.9,33.12
10/05/2006,23.77,70.6,19.58,33.08
11/05/2006,23.22,68.15,19.36,32.53
12/05/2006,23.17,67.7,19.04,32.13
15/05/2006,23.15,67.79,19.32,31.63
16/05/2006,23.01,64.98,19.06,31.11
17/05/2006,22.73,65.26,18.66,32.16
18/05/2006,22.83,63.18,18.65,32.48
19/05/2006,22.56,64.51,18.36,32.02
22/05/2006,22.88,63.38,18.01,32.18
23/05/2006,22.79,63.15,17.95,32.11
24/05/2006,23.5,63.34,17.89,32.37
25/05/2006,23.74,64.33,18.05,32.27
26/05/2006,23.72,63.549,18.22,32.54
29/05/2006,23.72,63.549,18.22,32.54
30/05/2006,23.15,61.22,17.81,31.92
31/05/2006,22.65,59.77,18.02,32.38
1/06/2006,22.82,62.17,18.04,32.43
2/06/2006,22.76,61.66,18.23,32.4
5/06/2006,22.5,60,17.98,31.59
6/06/2006,22.13,59.723,17.79,30.9
7/06/2006,22.04,58.565,17.39,30.93
8/06/2006,22.11,60.76,17.11,30.06
9/06/2006,21.92,59.24,17.16,29.94
12/06/2006,21.71,57,16.86,29.87
13/06/2006,21.51,58.33,17.12,29.79
14/06/2006,21.88,57.61,17.73,30.14
15/06/2006,22.07,59.38,18.12,31.88
16/06/2006,22.1,57.56,18.3,33.04
19/06/2006,22.55,57.2,18.24,33.57
20/06/2006,22.56,57.47,18.15,32.86
21/06/2006,23.08,57.86,18.4,33.74
22/06/2006,22.88,59.58,18.25,32.97
23/06/2006,22.5,58.83,18,32.66
26/06/2006,22.82,58.99,18.28,32.49
27/06/2006,22.86,57.43,18.05,31.94
28/06/2006,23.16,56.02,18.66,31.59
29/06/2006,23.4702,58.97,19.3199,32.03
30/06/2006,23.3,57.27,19,31.68
3/07/2006,23.7,57.95,19.36,32.51
4/07/2006,23.7,57.95,19.36,32.51
5/07/2006,23.35,57.0015,18.75,32.77
6/07/2006,23.48,55.77,18.85,33.1
7/07/2006,23.3,55.4,18.56,32.85
10/07/2006,23.5,55,18.18,31.93
11/07/2006,23.1,55.65,18.67,32.54
12/07/2006,22.64,52.96,17.88,31.67
13/07/2006,22.26,52.25,17.72,31.22
14/07/2006,22.29,50.67,17.88,30.76
17/07/2006,22.48,52.37,17.84,31.2
18/07/2006,22.74,52.9,18.21,30.95
19/07/2006,23.4,54.1,18.49,32.25
20/07/2006,22.85,60.5,17.104,31.8
21/07/2006,23.87,60.72,17.15,30.52
24/07/2006,24,61.42,17.48,31.07
25/07/2006,24.22,61.928,17.54,31.33
26/07/2006,24.37,63.87,17.5,31.75
27/07/2006,23.87,63.4,17.47,32.19
28/07/2006,24.25,65.59,18.18,32.11
31/07/2006,24.06,67.96,18,31.91
1/08/2006,23.99,67.18,17.66,31.67
2/08/2006,24.3,68.16,17.59,32.5
3/08/2006,24.21,69.59,17.33,32.59
4/08/2006,24.29,68.3,17.49,32.44
7/08/2006,24.22,67.21,17.32,32.74
8/08/2006,24.34,64.78,17.36,32.89
9/08/2006,24.44,63.59,17.4,33.06
10/08/2006,24.46,64.07,17.75,33.01
8/11/2006,24.43,63.65,17.41,33.05
14/08/2006,24.53,63.94,17.87,33.29
15/08/2006,24.62,66.45,18.13,33.99
16/08/2006,24.7,67.98,18.61,34.43
17/08/2006,24.7,67.59,18.56,35.15
18/08/2006,25.79,67.91,18.4,35.52
21/08/2006,26.12,66.56,18.25,34.89
22/08/2006,25.62,67.62,18.34,35.02
23/08/2006,25.67,67.31,18.38,35.26
24/08/2006,25.74,67.81,18.56,35.38
25/08/2006,25.85,68.75,18.9,35.23
28/08/2006,25.95,66.98,19.38,35.28
29/08/2006,25.84,66.48,19.68,35.76
30/08/2006,25.8,66.96,19.84,36
31/08/2006,25.7,67.85,19.57,36.56
1/09/2006,25.84,68.38,19.88,36.53
4/09/2006,25.84,68.38,19.88,36.53
5/09/2006,25.61,71.48,19.99,36.46
6/09/2006,25.61,70.03,19.31,35.84
7/09/2006,25.43,72.8,19.22,35.42
8/09/2006,25.6,72.52,19.45,36.17
11/09/2006,25.91,72.5,19.4,36.36
12/09/2006,25.93,72.63,19.75,36.92
13/09/2006,25.98,74.2,19.83,36.37
14/09/2006,26.33,74.17,19.78,36.25
15/09/2006,26.85,74.1,19.51,36.18
18/09/2006,26.79,73.89,19.65,36.4
19/09/2006,26.86,73.77,19.42,36.35
20/09/2006,27.18,75.26,19.49,36.78
21/09/2006,26.9,74.65,19.19,34.87
22/09/2006,26.66,73,19.07,35.11
25/09/2006,26.95,75.75,19.41,35.71
26/09/2006,27.2,77.61,19.96,35.7
27/09/2006,27.44,76.41,20.39,35.39
28/09/2006,27.4,77.01,20.77,35.97
29/09/2006,27.35,76.98,20.57,36.69
2/10/2006,27.36,74.86,20.44,37.66
3/10/2006,27.37,74.08,20.57,37.42
4/10/2006,27.94,75.38,20.82,38.02
5/10/2006,27.92,74.83,20.78,37.84
6/10/2006,27.87,74.22,20.63,37.72
9/10/2006,27.72,74.63,20.62,38
10/10/2006,27.69,73.81,20.89,37.93
11/10/2006,27.54,73.23,20.89,37.87
10/12/2006,28.22,75.26,21.49,38.42
13/10/2006,28.37,75.02,21.6,38.86
16/10/2006,28.45,75.4,21.61,38.76
17/10/2006,28.44,74.29,20.9,39.06
18/10/2006,28.52,74.53,21.11,39.01
19/10/2006,28.29,78.99,21.03,39.56
20/10/2006,28.43,79.95,21.33,39.38
23/10/2006,28.45,81.46,21.45,39.87
24/10/2006,28.28,81.05,21.62,39.44
25/10/2006,28.31,81.68,21.72,39.17
26/10/2006,28.35,82.19,21.77,39.17
27/10/2006,28.34,80.41,21.1,38.46
30/10/2006,28.53,80.42,21.26,38.92
31/10/2006,28.71,81.08,21.34,38.74
1/11/2006,28.81,79.16,21.02,38.55
2/11/2006,28.77,78.98,20.68,38.59
3/11/2006,28.73,78.29,20.51,38.22
6/11/2006,28.84,79.71,20.8175,38.73
7/11/2006,28.95,80.51,20.8,38.7
8/11/2006,28.98,82.45,20.71,38.88
9/11/2006,29.26,83.34,20.42,39.56
10/11/2006,29.24,83.12,20.58,39.99
13/11/2006,29.35,84.35,21,40.22
14/11/2006,29.2285,85,21.88,40.67
15/11/2006,29.12,84.05,22.323,39.79
16/11/2006,29.47,85.61,22.33,40.13
17/11/2006,29.4,85.85,22.1,39.77
20/11/2006,29.89,86.47,22.27,39.71
21/11/2006,29.92,88.6,21.57,39.99
22/11/2006,29.92,90.31,21.73,39.72
23/11/2006,29.92,90.31,21.73,39.72
24/11/2006,29.76,91.63,21.59,39.56
27/11/2006,29.48,89.54,21.02,38.64
28/11/2006,29.39,91.81,20.98,38.87
29/11/2006,29.57,91.8,21.24,39.39
30/11/2006,29.36,91.66,21.395,39.46
1/12/2006,29.12,91.32,20.93,39.44
4/12/2006,29.33,91.12,21.22,39.86
5/12/2006,29.13,91.27,21.12,39.91
6/12/2006,28.99,89.83,20.9,40.14
7/12/2006,28.85,87.04,20.65,39.86
8/12/2006,29.4,88.26,20.68,39.64
11/12/2006,29.54,88.75,20.7,40.01
12/12/2006,29.43,86.14,20.73,39.83
13/12/2006,29.55,89.05,20.7,39.67
14/12/2006,30.07,88.55,20.77,39.91
15/12/2006,30.19,87.72,20.96,39.94
18/12/2006,29.89,85.47,20.84,40.03
19/12/2006,29.99,86.31,20.66,40.43
20/12/2006,30.09,84.76,20.6,41.34
21/12/2006,29.98,82.9,20.37,40.8
22/12/2006,29.64,82.2,20.08,40.63
25/12/2006,29.64,82.2,20.08,40.63
26/12/2006,29.99,81.51,20.15,40.93
27/12/2006,30.02,81.52,20.4,41.6
28/12/2006,29.98,80.87,20.42,41.36
29/12/2006,29.86,84.84,20.25,41.19
1/01/2007,29.86,84.84,20.25,41.19
2/01/2007,29.86,84.84,20.25,41.19
3/01/2007,29.86,83.8,20.35,41.62
4/01/2007,29.81,85.66,21.17,41.68
5/01/2007,29.64,85.05,21.1,42.2
8/01/2007,29.93,85.47,21.01,41.97
9/01/2007,29.96,92.57,21.03,42.2
10/01/2007,29.66,97,21.52,42.2
11/01/2007,30.7,95.8,21.92,42.64
12/01/2007,31.21,94.62,22.13,43.53
15/01/2007,31.21,94.62,22.13,43.53
16/01/2007,31.16,97.1,22.3,43.2
17/01/2007,31.1,94.95,21.04,42.49
18/01/2007,31,89.07,20.65,42.34
19/01/2007,31.11,88.5,20.82,42
22/01/2007,30.72,86.79,20.79,42.02
23/01/2007,30.74,85.7,20.55,42.31
24/01/2007,31.09,86.7,20.84,42.39
25/01/2007,30.45,86.25,20.6,41.71
26/01/2007,30.6,85.38,20.53,41.69
29/01/2007,30.53,85.94,20.89,42.42
30/01/2007,30.48,85.55,20.93,43.11
31/01/2007,30.86,85.73,20.96,43.28
1/02/2007,30.56,84.74,21.11,42.36
2/02/2007,30.19,84.75,21.23,42.07
5/02/2007,29.61,83.94,21.28,42.81
6/02/2007,29.51,84.15,21.31,42.01
7/02/2007,29.37,86.15,21.51,42.3
8/02/2007,29.26,86.18,21.36,42.47
9/02/2007,28.98,83.27,21.03,42.23
12/02/2007,28.94,84.88,20.8,42.1
13/02/2007,29.03,84.63,20.9,42.59
14/02/2007,29.4,85.3,21.14,42.83
15/02/2007,29.46,85.21,21.31,42.68
16/02/2007,28.74,84.83,21.23,42.77
19/02/2007,28.74,84.83,21.23,42.77
20/02/2007,28.83,85.9,21.18,43.13
21/02/2007,29.35,89.2,20.88,41.1
22/02/2007,29.39,89.51,20.97,40.78
23/02/2007,28.9,89.07,20.76,40.82
26/02/2007,29.07,88.65,20.85,40.29
27/02/2007,27.87,83.93,20.03,38.92
28/02/2007,28.17,84.61,19.86,39.35
1/03/2007,28.09,87.06,19.59,38.93
2/03/2007,27.76,85.41,19.22,38.67
5/03/2007,27.5499,86.32,19.1099,38.75
6/03/2007,27.83,88.19,19.4,39.43
7/03/2007,27.61,87.72,19.12,40.17
8/03/2007,27.32,88,19.23,40.27
9/03/2007,27.29,87.97,19.1,40.11
12/03/2007,27.44,89.87,19.48,40.37
13/03/2007,26.72,88.4,19.12,39.55
14/03/2007,27.4,90,19.23,39.79
15/03/2007,27.28,89.57,19.14,39.7
16/03/2007,27.33,89.59,19.15,39.91
19/03/2007,27.83,91.13,19.11,40.21
20/03/2007,27.84,91.48,18.99,39.61
21/03/2007,28.52,93.87,19.34,40.19
22/03/2007,28.27,93.96,19.16,40.45
23/03/2007,28.02,93.52,19.27,40.43
26/03/2007,28.22,95.85,19.29,40.44
27/03/2007,27.72,95.46,19.06,40.23
28/03/2007,27.64,93.24,18.86,39.79
29/03/2007,27.75,93.75,19.09,40
30/03/2007,27.87,92.91,19.13,40.14
2/04/2007,27.74,93.65,19.13,40.31
3/04/2007,27.87,94.5,19.31,40.89
4/04/2007,28.5,94.27,19.38,41.1
5/04/2007,28.55,94.68,19.58,41.8
6/04/2007,28.55,94.68,19.58,41.8
9/04/2007,28.57,93.65,20.1,41.34
10/04/2007,28.4,94.25,20.68,40.72
11/04/2007,28.11,92.59,20.47,40.73
4/12/2007,28.54,92.19,20.5,41.12
13/04/2007,28.61,90.24,20.46,41.18
16/04/2007,28.73,91.43,20.69,41.19
17/04/2007,28.85,90.35,20.98,41.21
18/04/2007,28.6,90.4,21.35,40.98
19/04/2007,28.69,90.27,21.81,41.15
20/04/2007,29.02,90.97,22.16,41.37
23/04/2007,28.78,93.51,21.91,41.41
24/04/2007,28.79,93.24,21.94,41.65
25/04/2007,28.99,95.348,22.258,41.87
26/04/2007,29.1,98.84,22.09,42.04
27/04/2007,30.12,99.92,21.87,42.29
30/04/2007,29.94,99.8,21.5,42.14
1/05/2007,30.4,99.47,21.8,42.92
2/05/2007,30.61,100.39,21.93,42.93
3/05/2007,30.97,100.4,21.74,42.83
4/05/2007,30.56,100.81,21.9,43.79
7/05/2007,30.71,103.92,21.96,43.8
8/05/2007,30.75,105.06,22.15,45.01
9/05/2007,30.7799,106.88,22.47,44.93
10/05/2007,30.58,107.34,22.21,44.67
5/11/2007,30.89,108.74,22.28,45.24
14/05/2007,30.97,109.36,22.12,45.02
15/05/2007,30.9,107.52,22.01,44.75
16/05/2007,31.07,107.34,22.18,45.21
17/05/2007,30.98,109.44,22.23,44.87
18/05/2007,30.83,110.02,22.7,44.58
21/05/2007,31.05,111.98,22.63,45.22
22/05/2007,30.69,113.54,22.99,45.58
23/05/2007,30.58,112.89,22.67,45.63
24/05/2007,30.17,110.69,21.97,45.4
25/05/2007,30.48,113.62,22.16,45.62
28/05/2007,30.48,113.62,22.16,45.62
29/05/2007,30.79,114.35,22.3,45.56
30/05/2007,31.11,118.77,22.08,45.67
31/05/2007,30.6901,121.191,22.1799,45.71
1/06/2007,30.59,118.4,22.36,45.81
4/06/2007,30.715,121.33,22.16,45.98
5/06/2007,30.58,122.67,21.96,45.92
6/06/2007,30.29,123.64,21.49,46.03
7/06/2007,29.62,124.069,21.31,45.41
8/06/2007,30.05,124.49,21.83,45.78
11/06/2007,30.02,120.19,21.93,45.89
12/06/2007,29.85,120.38,22.2,45.06
13/06/2007,30.39,117.5,22.672,45.5
14/06/2007,30.52,118.75,23.23,45.67
15/06/2007,30.49,120.5,24.24,45.71
18/06/2007,30.51,125.09,24.17,45.89
19/06/2007,30.46,123.66,24.1,45.9
20/06/2007,30.01,121.55,23.94,45.04
21/06/2007,30.22,123.9,24.29,45.5
22/06/2007,29.49,123,23.7,45.18
25/06/2007,29.49,122.34,23.48,44.94
26/06/2007,29.52,119.65,23.38,44.64
27/06/2007,29.87,121.89,23.79,45.19
28/06/2007,29.83,120.56,23.92,44.61
29/06/2007,29.47,122.04,23.7399,44.62
2/07/2007,29.74,121.26,24.27,45.19
3/07/2007,30.02,127.17,24.59,45.58
4/07/2007,30.02,127.17,24.59,45.58
5/07/2007,29.99,132.75,24.6,45.9
6/07/2007,29.97,132.3,24.68,45.98
9/07/2007,29.87,130.33,24.9599,45.36
10/07/2007,29.33,132.35,24.97,44.94
11/07/2007,29.49,132.39,24.57,45.65
7/12/2007,30.07,134.07,26,47.35
13/07/2007,29.82,137.73,25.97,47.25
16/07/2007,30.03,138.1,25.95,47.44
17/07/2007,30.7799,138.91,26.3299,47.51
18/07/2007,30.92,138.12,25.06,47.14
19/07/2007,31.51,140,25.26,48.4
20/07/2007,31.16,143.75,24.55,48.54
23/07/2007,31.19,143.7,24.72,48.43
24/07/2007,30.8,134.89,24.529,47.61
25/07/2007,30.71,137.26,24.5,47.54
26/07/2007,29.98,146,24,47.1
27/07/2007,29.3901,143.85,23.54,46.46
30/07/2007,29.4,141.43,23.85,46.14
31/07/2007,28.99,131.76,23.62,46.03
1/08/2007,29.3,135,23.8,46.73
2/08/2007,29.52,136.49,24.3,48.23
3/08/2007,28.9601,131.85,23.9101,47.41
6/08/2007,29.54,135.25,24.13,48.46
7/08/2007,29.55,135.03,24.1299,48.48
8/08/2007,30,134.01,24.68,49.4
9/08/2007,29.3,126.39,23.92,47.02
10/08/2007,28.71,125,23.98,47.21
13/08/2007,28.63,127.79,24.02,48.43
14/08/2007,28.27,124.03,23.8,47.28
15/08/2007,28.1,119.9,23.22,46.15
16/08/2007,27.81,117.05,23.1,46.05
17/08/2007,28.25,122.06,23.7,47.15
20/08/2007,28.26,122.22,24.11,46.58
21/08/2007,28.07,127.57,23.89,46.01
22/08/2007,28.22,132.51,24.15,46.42
23/08/2007,28.3,131.07,24.23,47.65
24/08/2007,28.81,135.3,24.79,48.1
27/08/2007,28.49,132.25,24.45,47.79
28/08/2007,27.93,126.82,23.96,46.88
29/08/2007,28.59,134.08,25.09,48.42
30/08/2007,28.45,136.25,25.28,48.44
31/08/2007,28.73,138.48,25.75,49.35
3/09/2007,28.73,138.48,25.75,49.35
4/09/2007,28.81,144.16,26.18,50.14
5/09/2007,28.48,136.76,25.99,50.1
6/09/2007,28.91,135.01,26.15,50.19
7/09/2007,28.44,131.77,25.47,48.85
10/09/2007,28.48,136.71,25.35,49
11/09/2007,28.93,135.49,25.66,49.87
12/09/2007,28.93,136.85,25.46,48.76
13/09/2007,29.16,137.2,25.35,48.77
14/09/2007,29.04,138.81,24.93,48.38
17/09/2007,28.725,138.41,24.85,49.14
18/09/2007,28.93,140.92,25.41,50.17
19/09/2007,28.67,140.77,25.68,49.78
20/09/2007,28.4201,140.31,25.81,50.1
21/09/2007,28.6499,144.15,25.87,50.53
24/09/2007,29.08,148.28,25.98,50.24
25/09/2007,29.5599,153.18,25.8901,50.98
26/09/2007,29.5,152.77,25.91,50.62
27/09/2007,29.49,154.5,25.76,50.27
28/09/2007,29.46,153.47,25.86,49.79
1/10/2007,29.7701,156.339,26.371,50.98
2/10/2007,29.7,158.45,26.38,51.04
3/10/2007,29.4525,157.92,25.81,50.36
4/10/2007,29.71,156.24,25.6,50.47
5/10/2007,29.84,161.45,25.54,50.9
8/10/2007,29.84,167.91,25.66,52.03
9/10/2007,30.0999,167.86,25.8399,52.46
10/10/2007,30.23,166.79,25.88,52.25
11/10/2007,29.91,162.23,25.43,51.61
10/12/2007,30.17,167.254,25.55,51.55
15/10/2007,30.04,166.98,25.75,51.24
16/10/2007,30.32,169.58,25.48,51.51
17/10/2007,31.08,172.75,26.72,52.54
18/10/2007,31.16,173.5,26.97,52.87
19/10/2007,30.17,170.42,26.3,51.4
22/10/2007,30.51,174.36,26.64,51.29
23/10/2007,30.9,186.16,26.8,51.86
24/10/2007,31.25,185.93,26.01,51.6
25/10/2007,31.99,182.78,25.89,51.39
26/10/2007,35.03,184.7,25.94,52.47
29/10/2007,34.57,185.09,26.26,51.77
30/10/2007,35.57,187,26.27,51.59
31/10/2007,36.81,189.95,26.9,51.68
1/11/2007,37.06,187.44,26.5,51.5
2/11/2007,37.06,187.87,26.8,52.4
5/11/2007,36.73,186.18,26.84,52.54
6/11/2007,36.41,191.79,27.49,53.41
7/11/2007,35.52,186.3,26.9,51.84
8/11/2007,34.74,175.466,25.933,49.94
9/11/2007,33.73,165.37,25.15,48.39
12/11/2007,33.38,153.76,25.29,47.54
13/11/2007,34.46,169.96,26.14,49.5
14/11/2007,33.93,166.11,25.85,49.07
15/11/2007,33.76,164.3,25.53,48.9
16/11/2007,34.09,166.39,25.51,50.75
19/11/2007,33.96,163.95,25.17,49.44
20/11/2007,34.58,168.85,25.52,49.56
21/11/2007,34.23,168.46,24.63,48.88
22/11/2007,34.23,168.46,24.63,48.88
23/11/2007,34.11,171.54,25.07,49.17
26/11/2007,32.97,172.542,24.3701,48.16
27/11/2007,33.06,174.81,25.11,48.71
28/11/2007,33.7,180.22,26.19,50.73
29/11/2007,33.59,184.29,26.34,51.05
30/11/2007,33.6,182.22,26.08,51.16
3/12/2007,32.92,178.86,26.25,50.44
4/12/2007,32.77,179.81,26.31,50.71
5/12/2007,34.15,185.5,27.22,51.66
6/12/2007,34.55,189.953,27.98,52.21
7/12/2007,34.53,194.3,27.73,51.84
10/12/2007,34.76,194.21,27.78,51.97
11/12/2007,34.1,188.54,26.93,50.78
12/12/2007,34.47,190.86,27.28,51.53
13/12/2007,35.22,191.83,27.16,52.37
14/12/2007,35.31,190.39,26.29,52.14
17/12/2007,34.39,184.4,25.72,50.93
18/12/2007,34.74,182.98,25.91,51.02
19/12/2007,34.79,183.12,26.19,51.15
20/12/2007,35.52,187.21,26.41,51.16
21/12/2007,36.06,193.91,26.96,52.03
24/12/2007,36.58,198.8,27.31,52.32
25/12/2007,36.58,198.8,27.31,52.32
26/12/2007,36.61,198.95,27.45,52.77
27/12/2007,35.97,198.57,26.83,51.61
28/12/2007,36.12,199.83,26.76,51.36
31/12/2007,35.6,198.08,26.66,50.48
1/01/2008,35.6,198.08,26.66,50.48
2/01/2008,35.22,194.84,25.35,49.65
3/01/2008,35.37,194.93,24.67,49.65
4/01/2008,34.38,180.05,22.67,46.87
7/01/2008,34.61,177.64,22.88,45.35
8/01/2008,33.45,171.25,22.26,43.19
9/01/2008,34.44,179.4,22.75,44.44
10/01/2008,34.33,178.02,22.54,45.34
1/11/2008,33.91,172.69,21.99,45
14/01/2008,34.39,178.78,23.08,46.13
15/01/2008,34,169.04,22.69,45.05
16/01/2008,33.23,159.64,19.88,44.34
17/01/2008,33.11,160.89,19.33,43
18/01/2008,33.01,161.36,19,43.75
21/01/2008,33.01,161.36,19,43.75
22/01/2008,31.99,155.64,18.63,42.72
23/01/2008,31.93,139.072,19.98,43.19
24/01/2008,33.25,135.6,20.69,44.89
25/01/2008,32.94,130.01,20,43.74
28/01/2008,32.72,130.01,20.29,43.8
29/01/2008,32.6,131.54,20.5,43.38
30/01/2008,32.2,132.18,20.69,43.54
31/01/2008,32.6,135.36,21.1,43.72
1/02/2008,30.4498,133.75,21.7699,44.42
4/02/2008,30.19,131.65,21.2,44.06
5/02/2008,29.07,129.36,20.1215,42.98
6/02/2008,28.52,122,19.9199,42.16
7/02/2008,28.12,121.24,20.05,40.5
8/02/2008,28.56,125.48,20.27,41.88
11/02/2008,28.21,129.45,20.68,42.63
12/02/2008,28.34,124.86,20.9,42.88
13/02/2008,28.96,129.4,21.21,44.05
14/02/2008,28.5,127.46,20.46,43.26
15/02/2008,28.42,124.63,20.11,43.87
18/02/2008,28.42,124.63,20.11,43.87
19/02/2008,28.17,122.18,20.16,43.95
20/02/2008,28.22,123.82,20.38,47.44
21/02/2008,28.1,121.54,20.3,46.83
22/02/2008,27.68,119.46,19.82,47.4
25/02/2008,27.84,119.74,19.94,48.13
26/02/2008,28.38,119.15,20.69,49.2
27/02/2008,28.26,122.96,20.77,48.94
28/02/2008,27.93,129.91,20.49,48.55
29/02/2008,27.1999,125.02,19.9699,47.77
3/03/2008,26.99,121.73,20.01,47.6
4/03/2008,27.59,124.62,20,48.45
5/03/2008,28.1199,124.49,20.1999,48.31
6/03/2008,27.57,120.93,19.87,47.78
7/03/2008,27.87,122.25,20.07,47.31
10/03/2008,28.05,119.69,20.12,46.71
11/03/2008,29.28,127.35,21.2001,47.92
12/03/2008,28.63,126.03,21.12,47.27
13/03/2008,28.62,127.94,21.28,47.02
14/03/2008,27.96,126.61,20.66,45.92
17/03/2008,28.3,126.73,20.85,46.42
18/03/2008,29.42,132.82,21.75,47.93
19/03/2008,28.62,129.67,21.0899,46.59
20/03/2008,29.18,133.27,21.75,46.5
21/03/2008,29.18,133.27,21.75,46.5
24/03/2008,29.17,139.53,22.13,47.93
25/03/2008,29.14,140.98,22.27,48.26
26/03/2008,28.56,145.06,21.86,47.34
27/03/2008,28.05,140.25,21.09,46.64
28/03/2008,27.91,143.01,20.79,46.09
31/03/2008,28.38,143.5,21.18,45.66
1/04/2008,29.4999,149.53,21.97,47.59
2/04/2008,29.16,147.49,21.85,47.23
3/04/2008,29,151.61,21.93,46.96
4/04/2008,29.16,153.08,21.87,46.4
7/04/2008,29.16,155.89,21.75,45.92
8/04/2008,28.75,152.84,21.08,46.07
9/04/2008,28.89,151.44,21.42,46.09
10/04/2008,29.11,154.55,22.08,46.57
4/11/2008,28.28,147.14,21.24,45.47
14/04/2008,28.06,147.78,20.69,45.82
15/04/2008,28.25,148.38,20.91,45.82
16/04/2008,28.95,153.7,22.13,47.1
17/04/2008,29.22,154.49,22.11,47.31
18/04/2008,30,161.04,22.55,48.18
21/04/2008,30.42,168.16,22.46,48.45
22/04/2008,30.25,160.2,21.99,48.17
23/04/2008,31.45,162.89,22.56,48.02
24/04/2008,31.8,168.94,22.69,48.35
25/04/2008,29.83,169.73,22.56,47.45
28/04/2008,28.99,172.24,22.71,47.59
29/04/2008,28.64,175.05,22.62,47.84
30/04/2008,28.52,173.95,22.26,46.35
1/05/2008,29.4,180,23.29,48.03
2/05/2008,29.24,180.94,23.58,48.36
5/05/2008,29.08,184.73,23.25,48.28
6/05/2008,29.7,186.66,23.58,48.64
7/05/2008,29.21,182.59,23.17,48.65
8/05/2008,29.27,185.06,23.4,49.06
9/05/2008,29.39,183.45,23.37,49.13
12/05/2008,29.99,188.16,23.64,46.83
13/05/2008,29.78,189.96,23.76,44.27
14/05/2008,29.93,186.26,23.84,45.64
15/05/2008,30.4501,189.73,24.97,46.73
16/05/2008,29.99,187.62,25,47.29
19/05/2008,29.46,183.6,24.88,46.71
20/05/2008,28.76,185.9,24.09,46.46
21/05/2008,28.25,178.19,23.66,44.8
22/05/2008,28.47,177.05,23.88,44.9
23/05/2008,28.05,181.17,23.41,44.96
26/05/2008,28.05,181.17,23.41,44.96
27/05/2008,28.44,186.43,23.6,45.7
28/05/2008,28.18,187.01,23.47,46.52
29/05/2008,28.31,186.69,23.14,46.91
30/05/2008,28.32,188.75,23.18,47.06
2/06/2008,27.8,186.1,23.2,46.25
3/06/2008,27.31,185.37,22.94,46.24
4/06/2008,27.54,185.19,23.48,46.81
5/06/2008,28.3,189.43,23.87,48.51
6/06/2008,27.49,185.64,22.902,47.63
9/06/2008,27.71,181.61,22.76,47.63
10/06/2008,27.89,185.64,22.68,47.57
11/06/2008,27.12,180.81,21.81,46.48
6/12/2008,28.24,173.26,22.05,46.97
13/06/2008,29.07,172.37,22.66,47.45
16/06/2008,28.93,176.84,22.86,47.58
17/06/2008,28.8,181.43,22.58,47.34
18/06/2008,28.46,178.75,22.28,46.59
19/06/2008,28.93,180.9,22.85,46.59
20/06/2008,28.23,175.27,22.37,45.64
23/06/2008,27.97,173.16,22.36,45.51
24/06/2008,27.73,173.25,22.41,45.04
25/06/2008,28.35,177.39,22.65,45.6
26/06/2008,27.75,168.26,21.59,44.67
27/06/2008,27.63,170.09,21.49,44.58
30/06/2008,27.51,167.44,21.48,44.21
1/07/2008,26.87,174.68,21.57,44
2/07/2008,25.88,168.18,20.93,43.61
3/07/2008,25.98,170.12,20.66,43.44
4/07/2008,25.98,170.12,20.66,43.44
7/07/2008,26.03,175.16,20.71,44
8/07/2008,25.85,179.55,20.92,43.45
9/07/2008,25.23,174.25,19.81,42.21
10/07/2008,25.45,176.63,20.62,41.45
7/11/2008,25.25,172.58,20.64,41.59
14/07/2008,25.15,173.88,20.47,41.79
15/07/2008,26.15,169.64,20.71,41.65
