Name,3M,ACE,AES
8/11/2013,126.03,97.52,13.74
11/11/2013,127.54,98.37,14.19
12/11/2013,128.15,98.21,14.53
13/11/2013,127.86,96.2,14.78
14/11/2013,128.97,97.58,15.16
15/11/2013,129.15,98.3,15.17
18/11/2013,129.91,98.75,15.28
19/11/2013,130.02,98.27,14.97
20/11/2013,129.5,98.96,14.75
21/11/2013,129.69,98.29,14.7
22/11/2013,130.36,101.46,14.6
25/11/2013,131.8,102.91,14.67
26/11/2013,131.45,102.27,14.5
27/11/2013,132.63,102.66,14.5
29/11/2013,133.51,103.32,14.45
2/12/2013,131.67,102.59,14.57
3/12/2013,126.06,101.41,14.41
4/12/2013,125.95,101.22,14.83
5/12/2013,126.4,100.64,15.26
6/12/2013,128.19,101.08,14.88
9/12/2013,128.8,102.01,15.04
